domain_from,url_from,url_to,anchor,dofollow,domain_from_rank,page_from_rank,domain_from_country,page_from_language,is_broken,first_seen,last_seen,backlink_spam_score,domain_from_platform_type,attributes
ru.wikivoyage.org,https://ru.wikivoyage.org/wiki/%D0%9A%D0%B5%D0%B9%D0%BB%D0%B0,https://www.laitseloss.ee/,Laitse loss,False,86,15,RU,ru,False,2026-01-06 08:48:01 +00:00,2026-03-22 08:58:48 +00:00,0,"wikis, organization",nofollow
de-academic.com,https://de-academic.com/dic.nsf/dewiki/762550,http://www.laitseloss.ee/flash/,Gutshaus Laitse,False,86,0,DE,de,False,2025-01-11 04:44:28 +00:00,2025-06-02 08:27:38 +00:00,0,unknown,nofollow
de-academic.com,https://de-academic.com/dic.nsf/dewiki/770022,http://www.laitseloss.ee/flash/,Gutshaus Laitse,False,86,3,DE,de,False,2025-05-30 11:30:07 +00:00,2025-05-30 11:30:07 +00:00,0,unknown,nofollow
ssb.ee,https://ssb.ee/14203882-MAPUNGANE-GANDAGANGA-OU/firma-seire,https://laitseloss.ee/,,True,84,0,EE,et,False,2026-02-14 14:25:55 +00:00,2026-02-14 14:25:55 +00:00,0,unknown,
ssb.ee,https://ssb.ee/80156354-LAITSE-PARGID-MTU/otsustajad-kasusaajad,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2026-02-13 08:12:25 +00:00,2026-02-13 08:12:25 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/80156354-LAITSE-PARGID-MTU/tootajad-palgad,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2026-02-13 08:12:22 +00:00,2026-02-13 08:12:22 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/80156354-LAITSE-PARGID-MTU/finantsid-varad-prognoosid,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2026-02-13 08:12:18 +00:00,2026-02-13 08:12:18 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/80156354-LAITSE-PARGID-MTU/firma-seire,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2026-02-13 08:12:15 +00:00,2026-02-13 08:12:15 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/80156354-LAITSE-PARGID-MTU/kohustused-volad-kohtulahendid,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2026-02-13 08:12:09 +00:00,2026-02-13 08:12:09 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/14203882-MAPUNGANE-GANDAGANGA-OU/tootajad-palgad,https://laitseloss.ee/,,True,84,0,EE,et,False,2025-12-07 12:56:21 +00:00,2026-02-02 02:18:19 +00:00,0,unknown,
ssb.ee,https://ssb.ee/286134-ID/isiku-koondraport,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2025-11-24 22:22:46 +00:00,2026-02-02 01:32:52 +00:00,0,unknown,
ssb.ee,https://ssb.ee/286134-ID/isiku-meedia,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2025-08-17 06:37:48 +00:00,2026-02-02 01:21:46 +00:00,0,"news, organization",
ssb.ee,https://ssb.ee/286134-ID/isiku-kohustused,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2025-11-17 05:13:37 +00:00,2026-02-01 23:28:50 +00:00,0,unknown,
ssb.ee,https://ssb.ee/286134-ID/isiku-finantsid,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2025-08-17 06:37:28 +00:00,2026-02-01 23:27:37 +00:00,0,unknown,
ssb.ee,https://ssb.ee/286134-ID/isiku-tootajad,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2025-11-17 05:13:39 +00:00,2026-02-01 23:27:35 +00:00,0,unknown,
ssb.ee,https://ssb.ee/80156354-LAITSE-PARGID-MTU/meedia-arvamuslood,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,et,False,2026-02-01 23:23:47 +00:00,2026-02-01 23:23:47 +00:00,0,organization,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/media-storytelling,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2026-01-26 12:03:12 +00:00,2026-01-26 12:03:12 +00:00,0,organization,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/employees-salaries,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2025-05-14 04:00:14 +00:00,2026-01-26 11:34:51 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/liabilities-debts-court,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2025-05-14 04:00:12 +00:00,2026-01-26 11:34:49 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/company-monitoring,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2025-05-14 04:00:10 +00:00,2026-01-26 11:34:47 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/summary-report,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2025-05-14 04:00:08 +00:00,2026-01-26 11:34:45 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/financial-assets-forecasts,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2025-05-14 04:00:06 +00:00,2026-01-26 11:34:43 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/80156354-LAITSE-PARGID-MTU/decision-makers,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2025-05-14 04:00:02 +00:00,2026-01-26 11:34:39 +00:00,0,unknown,"noreferrer, noopener"
ssb.ee,https://ssb.ee/en/286134-ID/board-member-media,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2026-01-05 12:21:29 +00:00,2026-01-05 12:21:29 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/286134-ID/board-member-summary-report,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2026-01-05 12:21:27 +00:00,2026-01-05 12:21:27 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/286134-ID/board-member-obligations,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2026-01-05 12:21:25 +00:00,2026-01-05 12:21:25 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/286134-ID/board-member-employees,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2026-01-05 12:21:23 +00:00,2026-01-05 12:21:23 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/286134-ID/board-member-finances,https://www.laitseloss.ee/,laitseloss.ee,True,84,0,EE,en,False,2026-01-05 12:21:21 +00:00,2026-01-05 12:21:21 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/company-monitoring,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 08:58:52 +00:00,2026-01-05 08:58:52 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/decision-makers,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 08:58:50 +00:00,2026-01-05 08:58:50 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/summary-report,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 08:58:48 +00:00,2026-01-05 08:58:48 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/liabilities-debts-court,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 08:58:46 +00:00,2026-01-05 08:58:46 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/media-storytelling,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 06:58:19 +00:00,2026-01-05 06:58:19 +00:00,0,"news, organization",
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/financial-assets-forecasts,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 06:58:05 +00:00,2026-01-05 06:58:05 +00:00,0,unknown,
ssb.ee,https://ssb.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/employees-salaries,https://laitseloss.ee/,,True,84,0,EE,en,False,2026-01-05 06:58:03 +00:00,2026-01-05 06:58:03 +00:00,0,unknown,
ssb.ee,https://ssb.ee/14203882-MAPUNGANE-GANDAGANGA-OU/meedia-arvamuslood,https://laitseloss.ee/,,True,84,0,EE,et,False,2025-12-07 12:56:23 +00:00,2025-12-07 12:56:23 +00:00,0,"news, organization",
ssb.ee,https://ssb.ee/14203882-MAPUNGANE-GANDAGANGA-OU/finantsid-varad-prognoosid,https://laitseloss.ee/,,True,84,0,EE,et,False,2025-12-07 12:56:19 +00:00,2025-12-07 12:56:19 +00:00,0,unknown,
ssb.ee,https://ssb.ee/14203882-MAPUNGANE-GANDAGANGA-OU/otsustajad-kasusaajad,https://laitseloss.ee/,,True,84,0,EE,et,False,2025-12-07 12:56:17 +00:00,2025-12-07 12:56:17 +00:00,0,unknown,
ssb.ee,https://ssb.ee/14203882-MAPUNGANE-GANDAGANGA-OU/kohustused-volad-kohtulahendid,https://laitseloss.ee/,,True,84,0,EE,et,False,2025-12-07 12:56:15 +00:00,2025-12-07 12:56:15 +00:00,0,unknown,
wiki-gateway.eudic.net,https://wiki-gateway.eudic.net/wikipedia_en/Laitse.html,http://www.laitseloss.ee/en/,Laitse manor official site,True,83,0,IN,,False,2025-11-10 07:23:04 +00:00,2025-11-10 07:23:04 +00:00,15,unknown,
www.inforegister.ee,https://www.inforegister.ee/ru/80156354-LAITSE-PARGID-MTU/,https://laitseloss.ee/,laitseloss.ee,False,81,0,EE,ru,False,2025-04-01 01:53:48 +00:00,2026-03-21 15:46:33 +00:00,0,unknown,"noopener, noreferrer, nofollow"
www.inforegister.ee,https://www.inforegister.ee/en/14203882-MAPUNGANE-GANDAGANGA-OU/,https://laitseloss.ee/,,False,81,7,EE,en,False,2025-02-12 06:08:04 +00:00,2026-03-19 00:18:02 +00:00,0,unknown,"noopener, noreferrer, nofollow"
www.inforegister.ee,https://www.inforegister.ee/en/80156354-LAITSE-PARGID-MTU/,https://laitseloss.ee/,laitseloss.ee,False,81,6,EE,en,False,2025-03-05 20:29:03 +00:00,2026-03-19 00:06:10 +00:00,0,unknown,"noopener, noreferrer, nofollow"
www.inforegister.ee,https://www.inforegister.ee/en/80156354-LAITSE-PARGID-MTU/,https://www.laitseloss.ee/,laitseloss.ee,False,81,6,EE,en,False,2025-03-05 20:29:03 +00:00,2026-03-19 00:06:10 +00:00,0,unknown,"noopener, noreferrer, nofollow"
www.inforegister.ee,https://www.inforegister.ee/80156354-LAITSE-PARGID-MTU/,https://laitseloss.ee/,laitseloss.ee,False,81,4,EE,et,False,2025-02-08 20:22:56 +00:00,2026-03-15 11:23:01 +00:00,0,unknown,"noopener, noreferrer, nofollow"
www.kirjastot.fi,https://www.kirjastot.fi/kysy/onko-laitinen-sukunimi-yhteydessa-virossa?language_content_entity=fi,http://www.laitseloss.ee/en/,http://www.laitseloss.ee/en/,True,76,0,FI,fi,False,2024-06-30 15:34:24 +00:00,2026-02-26 13:10:28 +00:00,20,unknown,
perceptiohu.com,https://perceptiohu.com/%D0%9B%D0%B0%D0%B9%D1%86,https://www.laitseloss.ee/ajalugu/,Ajalugu,False,76,7,,hu,False,2025-03-10 18:16:32 +00:00,2025-04-27 19:47:07 +00:00,0,unknown,nofollow
perceptiohu.com,https://perceptiohu.com/%D0%9B%D0%B0%D0%B9%D1%86,https://www.laitseloss.ee/glavnaja-stranica,laitseloss.ee/mainnaja-s…,False,76,7,,hu,False,2025-03-10 18:16:32 +00:00,2025-04-27 19:47:07 +00:00,0,unknown,nofollow
www.delfi.ee,https://www.delfi.ee/artikkel/83802701/kaheksa-motet-mis-aitavad-sul-teha-parema-firmapeo,http://www.laitseloss.ee/morvamusteerium,Täpsem info,True,73,0,EE,,False,2023-05-26 11:17:59 +00:00,2026-02-07 22:24:48 +00:00,0,unknown,
annestiil.delfi.ee,https://annestiil.delfi.ee/artikkel/91474516/noid-nastja-maagilistest-naistest-hirmudest-ja-enesekindlusest,https://www.laitseloss.ee/,Laitse Loss,True,73,16,EE,,False,2023-07-08 03:21:44 +00:00,2026-02-01 15:43:00 +00:00,0,unknown,
ipfs.io,https://ipfs.io/ipfs/QmXoypizjW3WknFiJnKLwHCnL72vedxjQkDDP1mXWo6uco/wiki/Laitse.html,http://www.laitseloss.ee/en/,Laitse manor official site,True,72,0,IO,,False,2024-11-24 07:29:51 +00:00,2026-03-17 09:47:59 +00:00,15,unknown,
rus.delfi.lv,https://rus.delfi.lv/turgid/43988048/turnews/120077820/izyskannaya-estoniya-zamki-vinogradniki-i-spa-chem-nasladitsya-etim-letom-u-nashih-severnyh-sosedey,https://www.laitseloss.ee/,Усадьба Лайтсе,False,72,0,LV,ru,False,2025-07-01 04:41:14 +00:00,2026-03-10 10:48:57 +00:00,0,"news, organization","noopener, nofollow"
www.ciudades.co,http://www.ciudades.co/estonia/ciudad_saue_76501.html,http://www.laitseloss.ee/,www.laitseloss.ee,False,70,8,CO,,False,2019-02-16 19:16:00 +00:00,2026-02-06 09:03:41 +00:00,10,unknown,nofollow
tury.club,https://tury.club/sight/id/23157,http://www.laitseloss.ee/,,True,67,0,WW,en,False,2025-06-02 07:30:58 +00:00,2026-03-23 08:24:50 +00:00,0,unknown,
www.hotelcontact.net,https://www.hotelcontact.net/laitse-loss-saue-en.html,https://www.laitseloss.ee/,https://www.laitseloss.ee,True,67,0,ID,en,False,2026-02-21 20:37:10 +00:00,2026-02-21 20:37:10 +00:00,0,unknown,
visitestonia.com,https://visitestonia.com/de/gutshof-laitse-dt-laitz,https://www.laitseloss.ee/home,Homepage,True,67,0,WW,de,False,2024-10-18 11:40:44 +00:00,2025-04-03 15:18:04 +00:00,0,unknown,
eb.ee,https://eb.ee/et/companies/9105,http://www.laitseloss.ee/,http://www.laitseloss.ee,True,66,0,EE,,False,2022-03-23 05:07:27 +00:00,2026-01-17 21:34:33 +00:00,10,unknown,
visitestonia.com,https://visitestonia.com/de/glamouroses-krimi-dinner-auf-schloss-laitz,https://www.laitseloss.ee/murder-mystery/,Homepage,True,65,7,WW,de,False,2026-02-11 19:37:37 +00:00,2026-03-19 11:53:42 +00:00,0,unknown,
fienta.com,https://fienta.com/et/eesti-tantrafestival-150822?,http://www.laitseloss.ee/,www.laitseloss.ee,False,65,3,GB,et,False,2026-03-12 16:07:43 +00:00,2026-03-12 16:07:43 +00:00,0,"organization, ecommerce","nofollow, noopener, noreferrer"
fienta.com,https://fienta.com/et/eesti-tantrafestival-150822,http://www.laitseloss.ee/,www.laitseloss.ee,False,65,49,GB,et,False,2025-11-18 20:26:31 +00:00,2026-03-12 08:56:40 +00:00,0,"organization, ecommerce","nofollow, noopener, noreferrer"
visitestonia.com,https://visitestonia.com/lv/glamura-slepkavibu-misterija-ar-vakarinam-laitses-pili,https://www.laitseloss.ee/murder-mystery/,Homepage,True,65,6,WW,lv,False,2026-01-29 06:38:48 +00:00,2026-03-07 21:47:27 +00:00,0,unknown,
visitestonia.com,https://visitestonia.com/fi/laitsen-linna,https://www.laitseloss.ee/etusivu,Homepage,True,65,0,WW,fi,False,2024-10-17 18:52:15 +00:00,2026-02-25 20:26:46 +00:00,0,unknown,
visitestonia.com,https://visitestonia.com/en/laitse-castle,https://www.laitseloss.ee/home,Homepage,True,65,0,WW,en,False,2024-10-17 07:56:12 +00:00,2026-02-25 19:19:23 +00:00,0,unknown,
visitestonia.com,https://visitestonia.com/en/a-glamorous-murder-mystery-dinner-at-laitse-castle,https://www.laitseloss.ee/murder-mystery/,Homepage,True,65,0,WW,en,False,2026-01-29 05:58:20 +00:00,2026-02-25 03:06:02 +00:00,0,unknown,
visitestonia.com,https://visitestonia.com/lv/laitses-pils,https://www.laitseloss.ee/home,Homepage,True,65,0,WW,lv,False,2024-10-24 06:28:07 +00:00,2026-02-21 22:54:36 +00:00,0,unknown,
wanderlog.com,https://wanderlog.com/drive/between/10293/9679/parnu-to-tallinn-drive,http://www.laitseloss.ee/,http://www.laitseloss.ee/,True,65,0,US,en,False,2023-08-29 01:28:28 +00:00,2026-02-06 05:53:12 +00:00,0,unknown,noopener
wanderlog.com,https://wanderlog.com/drive/between/11442/9679/haapsalu-to-tallinn-drive,http://www.laitseloss.ee/,http://www.laitseloss.ee/,True,65,0,US,en,False,2023-08-08 06:17:52 +00:00,2026-02-06 05:49:22 +00:00,0,unknown,noopener
www.neti.ee,https://www.neti.ee/teema/MEELELAHUTUS_JA_HOBID/Yrituskorraldus/Yrituskohad_ja_Inventar,http://www.laitseloss.ee/,Laitse Loss,True,65,0,EE,,False,2025-01-12 08:36:11 +00:00,2026-01-28 08:28:18 +00:00,65,unknown,"noopener, noreferrer"
wanderlog.com,https://wanderlog.com/drive/between/10876/9679/uppsala-to-tallinn-drive,http://www.laitseloss.ee/,http://www.laitseloss.ee/,True,65,0,US,en,False,2022-11-14 03:12:58 +00:00,2026-01-27 11:10:10 +00:00,0,unknown,noopener
majoitumukavasti.travel.blog,https://majoitumukavasti.travel.blog/2020/01/07/laitsen-linna-harjumaa/,https://www.laitseloss.ee/home/,kotisivu,True,65,0,,fi,False,2021-09-28 02:45:02 +00:00,2026-01-06 13:22:11 +00:00,20,"cms, blogs",
www.viroweb.fi,https://www.viroweb.fi/harjumaa/de.asp?ID=gasthof,https://www.laitseloss.ee/,,True,64,0,FI,,False,2023-05-07 23:47:49 +00:00,2026-03-02 04:17:53 +00:00,35,unknown,
visitestonia.com,https://visitestonia.com/fi/lumoava-murhamysteeri-ja-illallinen-laitsen-linnassa,https://www.laitseloss.ee/murder-mystery/,Homepage,True,64,0,WW,fi,False,2025-04-10 11:33:49 +00:00,2026-01-29 05:31:30 +00:00,0,unknown,
wanderlog.com,https://wanderlog.com/drive/between/9965/9667/tartu-to-helsinki-drive,http://www.laitseloss.ee/,http://www.laitseloss.ee/,True,64,0,US,en,False,2023-01-09 23:00:20 +00:00,2026-01-07 07:00:49 +00:00,0,unknown,noopener
wanderlog.com,https://wanderlog.com/drive/between/11495/9679/kuressaare-to-tallinn-drive,http://www.laitseloss.ee/,http://www.laitseloss.ee/,True,64,0,US,en,False,2023-09-24 01:00:35 +00:00,2026-01-06 19:41:51 +00:00,0,unknown,noopener
visitestonia.com,https://visitestonia.com/de/schloss-laitz,https://www.laitseloss.ee/home,Homepage,True,64,0,WW,de,False,2025-04-17 12:26:34 +00:00,2025-12-19 02:37:59 +00:00,0,unknown,
www.viroweb.fi,https://www.viroweb.fi/de/de.asp?page=4&ID=gasthof,https://www.laitseloss.ee/,,True,63,0,FI,,False,2025-12-27 08:44:54 +00:00,2025-12-27 08:44:54 +00:00,25,unknown,
www.viroweb.fi,https://www.viroweb.fi/de/de.asp?page=26&luokka=unterkunft,https://www.laitseloss.ee/,,True,63,0,FI,,False,2025-12-27 08:39:11 +00:00,2025-12-27 08:39:11 +00:00,25,unknown,
www.viroweb.fi,https://www.viroweb.fi/harjumaa/estland.asp?ID=v%C3%A4rdshus&luokka=inkvartering,http://www.laitseloss.ee/,,True,63,0,FI,,False,2023-05-07 17:02:56 +00:00,2025-12-27 02:38:51 +00:00,35,unknown,
www.viroweb.fi,https://www.viroweb.fi/estland/estland.asp?luokka=inkvartering&ID=v%C3%A4rdshus&page=4,http://www.laitseloss.ee/,,True,63,0,FI,,False,2023-05-07 13:37:36 +00:00,2025-12-26 18:40:18 +00:00,35,unknown,
www.viroweb.fi,https://www.viroweb.fi/harjumaa/estland.asp?luokka=inkvartering&ID=v%C3%A4rdshus,http://www.laitseloss.ee/,,True,63,0,FI,,False,2023-05-07 13:35:53 +00:00,2025-12-26 18:39:21 +00:00,35,unknown,
www.viroweb.fi,https://www.viroweb.fi/estland/estland.asp?luokka=inkvartering&page=26,http://www.laitseloss.ee/,,True,63,0,FI,,False,2025-05-04 09:32:49 +00:00,2025-12-26 15:13:31 +00:00,35,unknown,
de.wikiup.org,https://de.wikiup.org/wiki/Kernu,http://www.laitseloss.ee/flash/,Gutshaus Laitse,False,63,0,DE,de,False,2023-04-14 00:59:51 +00:00,2025-07-05 03:20:00 +00:00,5,wikis,nofollow
puhkaeestis.ee,https://puhkaeestis.ee/et/glamuurne-morvamusteerium-koos-ohtusoogiga-laitse-lossis,https://www.laitseloss.ee/morvamusteerium/,Koduleht,True,62,0,EE,et,False,2026-02-07 21:23:55 +00:00,2026-03-12 09:44:26 +00:00,0,unknown,
puhkaeestis.ee,https://puhkaeestis.ee/et/restoran-pada-pott,https://www.laitseloss.ee/avaleht/,Koduleht,True,62,11,EE,et,False,2026-02-07 21:27:11 +00:00,2026-03-12 09:44:18 +00:00,0,unknown,
puhkaeestis.ee,https://puhkaeestis.ee/et/laitse-loss,https://www.laitseloss.ee/avaleht,Koduleht,True,62,0,EE,et,False,2024-05-28 17:18:22 +00:00,2026-03-12 09:25:57 +00:00,0,unknown,
wanderlog.com,https://wanderlog.com/drive/between/10295/9667/pskov-to-helsinki-drive,http://www.laitseloss.ee/,http://www.laitseloss.ee/,True,62,0,US,en,False,2023-05-07 09:21:16 +00:00,2025-11-23 10:55:33 +00:00,0,unknown,noopener
tury.ru,https://tury.ru/sight/id/23157-zamok-laytse-23157,http://www.laitseloss.ee/,,True,61,0,RU,ru,False,2025-10-28 23:00:13 +00:00,2026-01-30 13:13:52 +00:00,0,unknown,
annaabi.ee,https://annaabi.ee/laitse-mois-m131658.html,https://www.laitseloss.ee/et/,https://www.laitseloss.ee/et/,True,60,0,EE,et,False,2024-04-30 07:32:22 +00:00,2026-02-25 07:10:31 +00:00,0,organization,"ugc, noopener"
www.campasimpukka.fi,https://www.campasimpukka.fi/2022/03/puolet-matkasta-haapsalusta-parnuun.html,https://www.laitseloss.ee/history/,Laitsen kartanon sivuilta,True,60,28,FI,,False,2022-05-04 02:28:26 +00:00,2026-01-05 17:53:25 +00:00,30,blogs,
onlineexpo.com,https://onlineexpo.com/en/work-for-ukraininas-in-estonia/employers/laitse-loss-ou/,https://www.laitseloss.ee/home,www.laitseloss.ee,True,60,0,UA,en,False,2022-04-04 17:02:21 +00:00,2025-03-07 03:49:58 +00:00,0,unknown,
www.reisijutud.com,https://www.reisijutud.com/moisad,http://www.laitseloss.ee/,Laitse loss,True,59,0,,et,False,2019-03-24 03:41:45 +00:00,2026-03-18 00:54:33 +00:00,0,unknown,
www.campasimpukka.fi,https://www.campasimpukka.fi/2018/08/friikkireissulla-osa-1.html,https://www.laitseloss.ee/home/,Paikan omilta sivuilta,False,59,23,FI,,False,2023-10-18 01:19:10 +00:00,2026-03-13 12:06:24 +00:00,15,blogs,nofollow
www.reisijutud.com,https://www.reisijutud.com/index.php/en/node/390,http://www.laitseloss.ee/,Laitse loss,True,59,0,,en,False,2019-05-20 15:17:00 +00:00,2026-03-08 09:01:28 +00:00,0,unknown,
www.reisijutud.com,https://www.reisijutud.com/en/node/390,http://www.laitseloss.ee/,Laitse loss,True,59,0,,en,False,2019-07-19 23:23:16 +00:00,2026-03-08 08:50:29 +00:00,0,unknown,
reisijutud.com,https://reisijutud.com/index.php/moisad,http://www.laitseloss.ee/,Laitse loss,True,59,0,,et,False,2021-05-05 22:45:27 +00:00,2026-03-08 06:51:53 +00:00,0,unknown,
reisijutud.com,https://reisijutud.com/moisad,http://www.laitseloss.ee/,Laitse loss,True,59,0,,et,False,2021-05-05 21:33:07 +00:00,2026-03-08 06:47:34 +00:00,0,unknown,
www.reisijutud.com,https://www.reisijutud.com/node/390,http://www.laitseloss.ee/,Laitse loss,True,59,1,,et,False,2022-01-10 06:49:32 +00:00,2026-03-05 07:20:37 +00:00,0,unknown,
www.reisijutud.com,https://www.reisijutud.com/index.php/moisad,http://www.laitseloss.ee/,Laitse loss,True,59,0,,et,False,2019-06-18 13:30:59 +00:00,2026-03-02 14:35:12 +00:00,0,unknown,
reisijutud.com,https://reisijutud.com/index.php/en/node/390,http://www.laitseloss.ee/,Laitse loss,True,59,0,,en,False,2021-11-05 15:58:56 +00:00,2026-02-19 09:17:37 +00:00,0,unknown,
reisijutud.com,https://reisijutud.com/en/node/390,http://www.laitseloss.ee/,Laitse loss,True,59,0,,en,False,2021-11-07 00:30:44 +00:00,2026-02-19 04:08:24 +00:00,0,unknown,
reisijutud.com,https://reisijutud.com/node/390,http://www.laitseloss.ee/,Laitse loss,True,59,0,,et,False,2021-05-13 16:12:49 +00:00,2026-02-18 16:56:58 +00:00,0,unknown,
www.ezilon.com,https://www.ezilon.com/regional/estonia/travel/travel_destination/index.shtml,https://www.laitseloss.ee/homepage,Laitse Loss,True,59,0,WW,en,False,2024-04-10 12:34:22 +00:00,2026-02-02 03:18:56 +00:00,15,unknown,
dewiki.de,https://dewiki.de/Lexikon/Kernu,http://www.laitseloss.ee/flash/,Gutshaus Laitse,False,59,0,DE,de,False,2022-02-17 05:27:39 +00:00,2025-11-20 13:43:50 +00:00,15,unknown,nofollow
www.campasimpukka.fi,https://www.campasimpukka.fi/search?updated-max=2018-08-21T06:51:00-07:00&max-results=8&reverse-paginate=true,https://www.laitseloss.ee/home/,Paikan omilta sivuilta,False,59,0,FI,,False,2025-09-07 18:08:57 +00:00,2025-09-07 18:08:57 +00:00,65,blogs,nofollow
drjack.world,https://drjack.world/report/47784,https://laitseloss.ee/,laitseloss.ee,False,58,0,,en,False,2025-11-25 20:11:48 +00:00,2026-02-11 19:29:32 +00:00,50,unknown,nofollow
forum.awd.ru,https://forum.awd.ru/viewtopic.php?f=1530&t=351394,https://www.laitseloss.ee/glavnaja-stranica,официальную страничку,True,58,0,RU,ru,False,2019-02-22 02:40:28 +00:00,2026-01-18 23:50:49 +00:00,0,organization,ugc
forum.awd.ru,https://forum.awd.ru/viewtopic.php?f=1527&t=374962,https://www.laitseloss.ee/glavnaja-stranica,https://www.laitseloss.ee/glavnaja-stranica,True,58,0,RU,ru,False,2022-06-29 18:07:22 +00:00,2026-01-18 10:13:45 +00:00,0,organization,ugc
forum.awd.ru,https://forum.awd.ru/viewtopic.php?f=1527&t=308308,https://www.laitseloss.ee/glavnaja-stranica/,https://www.laitseloss.ee/glavnaja-stranica/,True,58,0,RU,ru,False,2025-11-18 00:18:14 +00:00,2026-01-16 23:23:37 +00:00,0,organization,ugc
wiki2.org,https://wiki2.org/ru/%D0%9B%D0%B0%D0%B9%D1%86,https://www.laitseloss.ee/ajalugu/,Ajalugu,False,57,0,UA,ru,False,2026-01-01 10:36:09 +00:00,2026-01-01 10:36:09 +00:00,0,unknown,nofollow
wiki2.org,https://wiki2.org/ru/%D0%9B%D0%B0%D0%B9%D1%86,https://www.laitseloss.ee/avaleht/,Avaleht,False,57,0,UA,ru,False,2026-01-01 10:36:09 +00:00,2026-01-01 10:36:09 +00:00,0,unknown,nofollow
wiki2.org,https://wiki2.org/ru/%D0%9B%D0%B0%D0%B9%D1%86,https://www.laitseloss.ee/glavnaja-stranica,laitseloss.ee/glavnaja-s…,False,57,0,UA,ru,False,2026-01-01 10:36:09 +00:00,2026-01-01 10:36:09 +00:00,0,unknown,nofollow
